country_name,country_code,series_name,series_code,year,value
Finland,FIN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,16.9317424252731
Finland,FIN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,31.5465095712983
Finland,FIN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,9.48992983167928
Finland,FIN,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,5.83
United Kingdom,GBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,2973.83120573757
United Kingdom,GBR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2011,5472.53418140493
United Kingdom,GBR,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2011,39.4733611206654
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,100.0
United Kingdom,GBR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,100.0
United Kingdom,GBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,42459.9630182272
United Kingdom,GBR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2011,90.3821512983428
United Kingdom,GBR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2011,85.83
United Kingdom,GBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,4.0
United Kingdom,GBR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,8.02194845537338
United Kingdom,GBR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,2.33643970833231
United Kingdom,GBR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,18.7469595301574
United Kingdom,GBR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,12.6153872741119
United Kingdom,GBR,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,2.94
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,4611.91453819796
Netherlands,NLD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2011,7060.05376840719
Netherlands,NLD,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2011,36.3083964132339
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,100.0
Netherlands,NLD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,100.0
Netherlands,NLD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,45239.7318887962
Netherlands,NLD,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2011,100.0
Netherlands,NLD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2011,92.12
Netherlands,NLD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,4.7
Netherlands,NLD,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,10.7606591613067
Netherlands,NLD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,0.0500162333388907
Netherlands,NLD,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,3.63363547818151
Netherlands,NLD,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,12.7907635823148
Netherlands,NLD,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,3.65
Mozambique,MOZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,370.87053828392
Mozambique,MOZ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2011,493.254715339596
Mozambique,MOZ,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2011,-21.5136719015939
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,20.2
Mozambique,MOZ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,3.3
Mozambique,MOZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,514.869957191994
Mozambique,MOZ,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2011,100.0
Mozambique,MOZ,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2011,14.02
Mozambique,MOZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,85.4
Mozambique,MOZ,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,0.431702191534074
Mozambique,MOZ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,98.9552686880817
Mozambique,MOZ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,0.0
Mozambique,MOZ,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,16.2781018823468
Mozambique,MOZ,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,14.14
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,428.32978664067
Philippines,PHL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2011,625.922315809972
Philippines,PHL,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2011,41.6057341892919
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,87.2
Philippines,PHL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,40.5
Philippines,PHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,2416.75212064542
Philippines,PHL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2011,99.9952411890707
Philippines,PHL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2011,56.4
Philippines,PHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,33.8
Philippines,PHL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,14.7443332947843
Philippines,PHL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,14.0193130565514
Philippines,PHL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,0.0
Philippines,PHL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,2.92009931957312
Philippines,PHL,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,3.05
El Salvador,SLV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,692.505312990967
El Salvador,SLV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2011,898.010829659217
El Salvador,SLV,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2011,49.699279630301
El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,92.6
El Salvador,SLV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,78.6
El Salvador,SLV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,3514.069144355
El Salvador,SLV,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2011,100.0
El Salvador,SLV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2011,49.66
El Salvador,SLV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,29.5
El Salvador,SLV,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,31.5046851882295
El Salvador,SLV,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,33.0593457175736
El Salvador,SLV,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,0.0
El Salvador,SLV,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,3.17562525140071
El Salvador,SLV,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,3.75
Portugal,PRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,2164.03219875257
Portugal,PRT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2011,4848.18461841562
Portugal,PRT,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2011,82.8098570493666
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,100.0
Portugal,PRT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,100.0
Portugal,PRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,19389.6395868833
Portugal,PRT,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2011,57.4523839984944
Portugal,PRT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2011,75.66
Portugal,PRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,27.2
Portugal,PRT,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,23.9719606572376
Portugal,PRT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,23.0909991994205
Portugal,PRT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,0.0
Portugal,PRT,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,7.17046947947273
Portugal,PRT,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,2.89
Spain,ESP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,2684.34318918947
Spain,ESP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2011,5599.35598067865
Spain,ESP,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2011,83.4743805919382
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,100.0
Spain,ESP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,100.0
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,25510.5579678829
Spain,ESP,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2011,78.7273850045324
Spain,ESP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2011,76.33
Spain,ESP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,14.7
Spain,ESP,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,19.3730921193682
Spain,ESP,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,11.2000462825892
Spain,ESP,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,19.6421947476067
Spain,ESP,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,6.34959376901464
Spain,ESP,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,3.04
Benin,BEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,352.901249030589
Benin,BEN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2011,87.4809768504332
Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,36.9
Benin,BEN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,4.8
Benin,BEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,927.716412836707
Benin,BEN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2011,100.0
Benin,BEN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2011,40.79
Benin,BEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,48.7
Benin,BEN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,0.0
Benin,BEN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,0.0
Benin,BEN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,0.0
Benin,BEN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,0.105567023678659
Benin,BEN,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,5.82
Zambia,ZMB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,646.079173071802
Zambia,ZMB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2011,613.459284228701
Zambia,ZMB,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2011,10.8894539141657
Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,28.3
Zambia,ZMB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,15.8
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,1208.46424569634
Zambia,ZMB,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2011,100.0
Zambia,ZMB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2011,10.46
Zambia,ZMB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,87.9
Zambia,ZMB,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,3.93867312516218
Zambia,ZMB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,99.3253178790762
Zambia,ZMB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,0.0
Zambia,ZMB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,0.562369702840533
Zambia,ZMB,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,8.28
Viet Nam,VNM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,663.574440140704
Viet Nam,VNM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2011,1107.8316695399
Viet Nam,VNM,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2011,-9.67986967598824
Viet Nam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,99.0
Viet Nam,VNM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,55.2
Viet Nam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,2132.90453762087
Viet Nam,VNM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2011,100.0
Viet Nam,VNM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2011,68.34
Viet Nam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,36.3
Viet Nam,VNM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,1.74854908140518
Viet Nam,VNM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,39.3227765393189
Viet Nam,VNM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,0.0
Viet Nam,VNM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,11.3593523993831
Viet Nam,VNM,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,4.18
"Egypt, Arab Rep.",EGY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,859.866957936731
"Egypt, Arab Rep.",EGY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2011,1558.76859948243
"Egypt, Arab Rep.",EGY,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2011,-9.09364515146368
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,99.4
"Egypt, Arab Rep.",EGY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,99.5
"Egypt, Arab Rep.",EGY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,3222.37650111856
"Egypt, Arab Rep.",EGY,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2011,100.0
"Egypt, Arab Rep.",EGY,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2011,94.47
"Egypt, Arab Rep.",EGY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,5.4
"Egypt, Arab Rep.",EGY,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,1.38964167803286
"Egypt, Arab Rep.",EGY,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,8.24357225713521
"Egypt, Arab Rep.",EGY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,0.0
"Egypt, Arab Rep.",EGY,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,29.2504485443273
"Egypt, Arab Rep.",EGY,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,3.61
Argentina,ARG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,1865.25736115683
Argentina,ARG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2011,2880.78357735056
Argentina,ARG,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2011,7.23741684026606
Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,99.0
Argentina,ARG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,99.3
Argentina,ARG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,14040.6189124444
Argentina,ARG,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2011,99.5304130879093
Argentina,ARG,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2011,88.88
Argentina,ARG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,8.8
Argentina,ARG,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,-4.40720121075471
Argentina,ARG,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,30.7970287090946
Argentina,ARG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,4.91946319089463
Argentina,ARG,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,5.97246544174461
Argentina,ARG,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,3.18
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2011,2591.22470848139
Malaysia,MYS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2011,4030.71952547625
Malaysia,MYS,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2011,-9.86347941634221
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,99.5
Malaysia,MYS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2011,95.9
Malaysia,MYS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2011,8400.32248683558
Malaysia,MYS,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2011,97.4765309879375
Malaysia,MYS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2011,98.05
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2011,2.2
Malaysia,MYS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2011,0.827951084055908
Malaysia,MYS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2011,5.89636688505063
Malaysia,MYS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2011,0.0
Malaysia,MYS,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2011,17.7387093045849
Malaysia,MYS,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2011,5.18
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2012,2082.18610350339
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2012,3466.02027780444
China,CHN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2012,16.5760503622328
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2012,99.9
China,CHN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2012,62.9
China,CHN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2012,6723.19443752823
China,CHN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2012,99.999992994816
China,CHN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2012,91.28
China,CHN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2012,11.5
China,CHN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2012,2.63509900291247
China,CHN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2012,17.4629383595863
China,CHN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2012,1.95020269140546
China,CHN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2012,1.51374985096957
China,CHN,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2012,8.43
Denmark,DNK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2012,3072.08722081193
Denmark,DNK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2012,6038.37346635257
Denmark,DNK,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2012,-3.47302558398239
Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2012,100.0
Denmark,DNK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2012,100.0
Denmark,DNK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2012,51470.689845427
Denmark,DNK,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2012,85.4742336319957
Denmark,DNK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2012,70.91
Denmark,DNK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2012,26.9
Denmark,DNK,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2012,48.2750488599349
Denmark,DNK,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2012,0.0553745928338762
Denmark,DNK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2012,0.0
Denmark,DNK,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2012,9.36040400147185
Denmark,DNK,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2012,2.5
Ukraine,UKR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2012,2651.07562953077
Ukraine,UKR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2012,3591.96708179709
Ukraine,UKR,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2012,31.4265320828467
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2012,99.9
Ukraine,UKR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2012,94.9
Ukraine,UKR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2012,2426.92944335938
Ukraine,UKR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2012,100.0
Ukraine,UKR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2012,79.34
Ukraine,UKR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2012,2.9
Ukraine,UKR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2012,0.379730286909563
Ukraine,UKR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2012,5.52801214815113
Ukraine,UKR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2012,45.3227606874566
Ukraine,UKR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2012,5.29842708103909
Ukraine,UKR,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2012,8.99
Uzbekistan,UZB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2012,1387.65012211387
Uzbekistan,UZB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2012,1493.99032591968
Uzbekistan,UZB,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2012,-25.5946547831785
Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2012,99.7
Uzbekistan,UZB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2012,85.2
Uzbekistan,UZB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2012,2395.84036755728
Uzbekistan,UZB,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2012,100.0
Uzbekistan,UZB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2012,98.72
Uzbekistan,UZB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2012,1.3
Uzbekistan,UZB,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2012,2.72735840165866
Uzbekistan,UZB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2012,12.5398171708604
Uzbekistan,UZB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2012,0.0
Uzbekistan,UZB,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2012,10.42
Uruguay,URY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2012,1407.51757319789
Uruguay,URY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2012,2954.36740589812
Uruguay,URY,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2012,72.0683778077383
Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2012,99.6
Uruguay,URY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2012,100.0
Uruguay,URY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2012,15949.3176985435
Uruguay,URY,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2012,60.5084303300629
Uruguay,URY,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2012,59.1
Uruguay,URY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2012,47.9
Uruguay,URY,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2012,13.4609360256652
Uruguay,URY,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2012,51.1511605963389
